RKP;5;2;2
Vasemmistoliitto;2;4;2
Suomen Kansa Ensin;1;5;1
Seitsemän tähden liike;-;-;-
Vasemmistoliitto;5;4;5
SDP;4;2;2
Suomen Kansa Ensin;1;5;2
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;1;5;1
Liberaalipuolue;4;4;4
Keskusta;4;1;4
Keskusta;4;5;5
Piraattipuolue;5;5;4
SDP;5;1;5
Keskusta;4;4;2
Kokoomus;4;4;2
Liike Nyt;2;2;2
RKP;5;1;4
RKP;4;4;4
Sininen tulevaisuus;4;5;4
Vihreät;5;2;5
SDP;4;5;1
Piraattipuolue;4;4;1
Kokoomus;2;4;1
Keskusta;2;2;2
Piraattipuolue;2;4;4
Piraattipuolue;-;-;-
Seitsemän tähden liike;-;-;-
SDP;4;4;4
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;2;5;1
Vasemmistoliitto;2;4;1
Vihreät;5;4;4
SDP;4;5;1
Keskusta;4;1;1
Keskusta;4;4;1
Keskusta;2;5;1
Perussuomalaiset;1;5;2
Perussuomalaiset;2;5;1
SDP;4;2;2
SDP;2;2;2
SDP;4;5;1
Kommunistinen Työväenpuolue;-;-;-
Suomen Kommunistinen Puolue;5;2;5
Kokoomus;2;4;1
Kokoomus;4;5;2
Kokoomus;4;5;1
SDP;4;4;4
Kokoomus;2;4;2
Kokoomus;2;5;1
Kokoomus;4;5;2
Kokoomus;4;5;1
Vasemmistoliitto;5;4;4
Vihreät;2;4;5
Perussuomalaiset;1;5;1
Perussuomalaiset;2;5;2
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;2;5;1
Kristillisdemokraatit;2;5;2
Kristillisdemokraatit;-;-;-
Kristillisdemokraatit;-;-;-
Kristillisdemokraatit;5;4;5
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;-;-;-
Vasemmistoliitto;-;-;-
Vasemmistoliitto;5;2;5
Vasemmistoliitto;4;5;1
Vasemmistoliitto;2;5;2
Vihreät;5;1;5
Vihreät;5;2;4
Kristillisdemokraatit;1;4;1
Perussuomalaiset;1;5;1
Kokoomus;2;5;1
Vihreät;5;2;4
Keskusta;2;4;2
Keskusta;5;5;1
Keskusta;2;5;2
Keskusta;2;5;1
Keskusta;2;5;2
Kristillisdemokraatit;2;4;1
Perussuomalaiset;1;5;2
Vasemmistoliitto;5;2;4
Vasemmistoliitto;5;4;4
SDP;4;4;2
Suomen Kommunistinen Puolue;-;-;-
Suomen Kommunistinen Puolue;4;2;4
Keskusta;2;4;1
Kristillisdemokraatit;2;5;2
Sitoutumaton;1;5;1
SDP;4;5;2
SDP;4;4;2
Seitsemän tähden liike;-;-;-
Piraattipuolue;2;1;2
Vasemmistoliitto;5;2;5
Kristillisdemokraatit;2;4;1
Suomen Kommunistinen Puolue;5;4;2
Keskusta;2;5;2
SDP;4;2;2
Kokoomus;4;5;4
Keskusta;4;5;1
SDP;2;2;5
Vasemmistoliitto;4;4;2
Vihreät;4;4;4
Vihreät;5;2;4
Vihreät;5;2;5
Vihreät;-;-;-
Vihreät;5;2;2
Vihreät;5;2;5
Vihreät;5;2;5
Vasemmistoliitto;4;2;4
Vihreät;5;2;4
RKP;1;5;1
Vasemmistoliitto;4;4;4
Kristillisdemokraatit;4;5;4
Feministinen puolue;5;2;5
Vasemmistoliitto;4;5;1
Liike Nyt;4;5;1
Perussuomalaiset;1;5;2
Keskusta;1;5;1
SDP;4;5;2
Kristillisdemokraatit;4;5;1
Perussuomalaiset;2;5;2
Perussuomalaiset;2;4;2
SDP;5;2;4
Vihreät;5;1;5
Keskusta;4;5;2
Kristillisdemokraatit;4;4;1
Suomen Kommunistinen Puolue;4;2;5
Kokoomus;4;4;4
Kristillisdemokraatit;2;5;1
Kokoomus;4;4;2
Vasemmistoliitto;2;4;2
SDP;4;4;2
Sitoutumaton;4;2;1
Sitoutumaton;1;4;1
Sitoutumaton;2;4;1
Sitoutumaton;4;2;1
Sitoutumaton;5;1;5
Kokoomus;4;4;2
Kristillisdemokraatit;2;5;2
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;4;4;1
Kristillisdemokraatit;5;1;4
Vasemmistoliitto;5;2;4
Vasemmistoliitto;5;2;4
Vasemmistoliitto;4;4;4
Keskusta;1;5;1
Keskusta;4;5;2
Keskusta;4;5;1
Keskusta;4;5;1
Keskusta;4;5;1
Keskusta;4;4;4
Piraattipuolue;2;4;1
Piraattipuolue;4;5;2
Piraattipuolue;4;5;1
Liberaalipuolue;5;4;5
Liberaalipuolue;4;5;4
Perussuomalaiset;1;5;1
Perussuomalaiset;2;5;2
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;2;2;1
Kokoomus;4;5;1
Kokoomus;4;4;4
Kokoomus;5;4;4
Kokoomus;4;5;1
Kokoomus;4;2;2
Kokoomus;4;2;4
Kokoomus;1;5;1
Kokoomus;4;5;1
Kokoomus;4;4;2
Kristillisdemokraatit;4;5;1
Seitsemän tähden liike;2;5;1
Kristillisdemokraatit;4;4;5
Keskusta;1;5;4
RKP;4;5;1
Feministinen puolue;5;2;5
Vihreät;5;1;5
Vasemmistoliitto;2;4;2
Vihreät;5;2;4
Kokoomus;4;4;1
Vasemmistoliitto;5;2;4
Vihreät;5;2;4
Kokoomus;4;5;2
Perussuomalaiset;-;-;-
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;2
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;5;1;5
Seitsemän tähden liike;1;5;1
Liberaalipuolue;4;4;5
Kristillisdemokraatit;2;4;2
Kristillisdemokraatit;5;4;2
SDP;5;2;4
SDP;4;4;4
SDP;4;4;2
SDP;4;5;1
SDP;5;2;4
SDP;4;4;4
Kristillisdemokraatit;2;4;1
Vihreät;5;2;5
Perussuomalaiset;1;5;1
SDP;4;5;2
SDP;4;4;4
SDP;4;4;2
SDP;-;-;-
SDP;4;5;1
SDP;5;4;5
Kommunistinen Työväenpuolue;-;-;-
Keskusta;4;5;1
Keskusta;4;4;2
Keskusta;4;5;1
Keskusta;2;4;2
Feministinen puolue;5;2;5
Vihreät;5;4;4
Vihreät;5;2;2
Vihreät;5;4;5
Vihreät;5;1;5
Vihreät;5;2;5
Vihreät;5;4;5
Kansalaispuolue;2;4;4
Seitsemän tähden liike;4;5;1
Seitsemän tähden liike;1;5;1
Vihreät;5;1;5
Liike Nyt;5;4;2
Vihreät;5;2;4
Vasemmistoliitto;4;2;4
Vasemmistoliitto;4;4;4
Vasemmistoliitto;5;2;4
Liike Nyt;2;5;1
Kokoomus;4;5;1
Vasemmistoliitto;4;4;4
Vasemmistoliitto;5;2;5
Perussuomalaiset;2;5;1
Perussuomalaiset;1;5;1
Seitsemän tähden liike;1;5;2
SDP;5;5;4
Vasemmistoliitto;5;1;4
Suomen Kansa Ensin;1;5;1
Keskusta;2;4;2
Liike Nyt;2;5;2
Piraattipuolue;-;-;-
Piraattipuolue;4;1;4
Vasemmistoliitto;-;-;-
Vihreät;5;1;5
Kristillisdemokraatit;4;2;2
Vasemmistoliitto;5;2;5
Keskusta;2;5;2
Perussuomalaiset;1;5;1
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;1;5;4
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;2;5;1
Piraattipuolue;5;5;4
Vihreät;5;2;4
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;-;-;-
Kristillisdemokraatit;4;2;2
Keskusta;2;5;1
Seitsemän tähden liike;2;5;1
RKP;5;5;5
Liike Nyt;2;5;1
Sitoutumaton;4;4;1
Liike Nyt;1;5;1
Eläinoikeuspuolue;-;-;-
Sitoutumaton;2;5;1
Liike Nyt;2;5;1
Suomen Kansa Ensin;1;5;1
RKP;5;4;4
Vasemmistoliitto;4;4;2
Kristillisdemokraatit;4;5;1
Kristillisdemokraatit;1;4;2
Kristillisdemokraatit;2;5;2
Piraattipuolue;5;4;5
Perussuomalaiset;1;5;1
SDP;4;4;2
Kokoomus;2;5;2
Vasemmistoliitto;4;4;2
Itsenäisyyspuolue;1;5;4
Itsenäisyyspuolue;1;5;4
SDP;5;;2
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;1;;1
SDP;5;4;4
Piraattipuolue;-;-;-
Perussuomalaiset;1;5;1
Kokoomus;4;5;1
Kokoomus;1;5;1
Kokoomus;4;4;2
Kokoomus;4;4;5
Kokoomus;2;4;2
Kokoomus;4;4;4
Kokoomus;5;4;4
Kokoomus;2;5;2
Kokoomus;;4;1
Kokoomus;4;4;4
Kokoomus;4;5;1
SDP;5;4;4
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;2;5;2
Seitsemän tähden liike;2;5;1
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;2;5;1
Feministinen puolue;5;2;5
SDP;4;4;2
Seitsemän tähden liike;2;5;2
Itsenäisyyspuolue;2;5;2
Vasemmistoliitto;4;4;2
Seitsemän tähden liike;5;4;2
Perussuomalaiset;1;5;1
SDP;2;4;2
SDP;4;2;1
SDP;4;5;1
SDP;5;2;5
Perussuomalaiset;2;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;2;4;2
Perussuomalaiset;2;5;1
Perussuomalaiset;2;4;2
Perussuomalaiset;1;5;1
Perussuomalaiset;2;5;1
Keskusta;4;5;1
Kristillisdemokraatit;5;5;2
Perussuomalaiset;1;5;1
Seitsemän tähden liike;1;5;2
Kansalaispuolue;-;-;-
Seitsemän tähden liike;1;5;1
Keskusta;2;4;2
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;2;5;2
Kristillisdemokraatit;4;5;2
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;5;4;2
Kristillisdemokraatit;-;-;-
Kristillisdemokraatit;5;4;4
Liberaalipuolue;4;4;2
Liike Nyt;2;5;1
Liike Nyt;-;-;-
Vasemmistoliitto;5;2;5
Perussuomalaiset;1;5;1
Perussuomalaiset;4;4;1
Perussuomalaiset;2;5;1
Perussuomalaiset;2;4;2
SDP;2;5;1
SDP;2;4;1
SDP;4;4;4
SDP;4;4;2
Seitsemän tähden liike;2;4;2
Seitsemän tähden liike;-;-;-
Itsenäisyyspuolue;1;5;4
Kansalaispuolue;4;4;2
Feministinen puolue;5;2;5
Suomen Kansa Ensin;1;5;1
Suomen Kansa Ensin;2;5;5
Kristillisdemokraatit;4;5;4
Sininen tulevaisuus;4;2;2
Kristillisdemokraatit;4;4;4
Kristillisdemokraatit;1;5;1
Kristillisdemokraatit;2;5;1
Kristillisdemokraatit;4;4;5
Kristillisdemokraatit;4;4;2
Keskusta;2;5;2
Keskusta;2;5;1
Keskusta;4;4;2
Liike Nyt;5;4;4
Keskusta;4;5;2
Keskusta;4;5;1
Keskusta;4;4;2
SDP;5;2;4
Keskusta;2;4;2
Keskusta;5;5;1
Keskusta;2;5;1
Keskusta;4;4;4
Keskusta;4;5;4
Keskusta;4;5;1
Liberaalipuolue;5;5;2
Piraattipuolue;5;2;5
Piraattipuolue;2;4;2
Piraattipuolue;5;1;5
Vasemmistoliitto;5;2;5
Liike Nyt;1;5;1
Itsenäisyyspuolue;1;5;5
Keskusta;5;4;5
Piraattipuolue;4;4;4
Piraattipuolue;-;-;-
Vasemmistoliitto;4;5;1
Piraattipuolue;5;1;5
Piraattipuolue;2;5;2
Vasemmistoliitto;5;2;4
Vasemmistoliitto;5;5;1
Vasemmistoliitto;5;4;4
Vasemmistoliitto;5;4;5
Vasemmistoliitto;4;5;4
Vasemmistoliitto;4;4;2
Vihreät;5;1;5
Vihreät;4;1;5
Vihreät;5;1;5
Feministinen puolue;5;2;5
Suomen Kommunistinen Puolue;4;5;5
Vihreät;5;2;5
Vihreät;4;2;4
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;2;4;1
Sininen tulevaisuus;1;5;1
Liike Nyt;2;5;1
Liike Nyt;1;5;1
Liike Nyt;4;5;4
Liike Nyt;5;2;4
Liike Nyt;1;5;5
Liike Nyt;1;5;2
Vasemmistoliitto;5;2;5
Perussuomalaiset;1;5;1
Vasemmistoliitto;5;4;5
Vasemmistoliitto;5;5;5
Vihreät;4;2;4
Liike Nyt;1;5;1
Liike Nyt;1;5;1
Itsenäisyyspuolue;-;-;-
Suomen Kommunistinen Puolue;5;1;5
Suomen Kommunistinen Puolue;-;-;-
Itsenäisyyspuolue;4;5;2
Vasemmistoliitto;5;1;5
Vasemmistoliitto;2;4;4
Liike Nyt;2;5;2
Liike Nyt;1;5;1
SDP;4;5;1
Suomen Kansa Ensin;1;5;4
Vasemmistoliitto;5;2;5
Kommunistinen Työväenpuolue;4;4;1
Seitsemän tähden liike;1;5;2
Itsenäisyyspuolue;2;5;1
Liike Nyt;4;4;4
Liike Nyt;-;-;-
Seitsemän tähden liike;1;5;2
Suomen Kommunistinen Puolue;2;5;1
Suomen Kansa Ensin;1;5;1
Piraattipuolue;2;5;4
Keskusta;4;4;2
Vasemmistoliitto;5;2;5
Vihreät;5;1;5
Sininen tulevaisuus;2;5;1
Liike Nyt;4;5;1
Suomen Kommunistinen Puolue;4;2;4
Eläinoikeuspuolue;5;2;5
Liike Nyt;5;1;5
Seitsemän tähden liike;1;5;1
Kokoomus;4;5;1
Kansalaispuolue;1;5;1
Kristillisdemokraatit;4;4;2
Sininen tulevaisuus;2;5;4
Sininen tulevaisuus;4;5;1
Sininen tulevaisuus;4;4;4
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;4;5;1
Sininen tulevaisuus;2;4;2
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;-;-;-
Itsenäisyyspuolue;1;5;1
Piraattipuolue;4;4;2
Vasemmistoliitto;5;1;5
SDP;4;4;4
Itsenäisyyspuolue;4;4;4
Itsenäisyyspuolue;1;5;5
Kansalaispuolue;1;5;2
Kansalaispuolue;1;5;1
Kansalaispuolue;1;5;1
Kristillisdemokraatit;1;5;1
Keskusta;4;5;2
Kokoomus;4;5;4
Feministinen puolue;5;2;5
Suomen Kommunistinen Puolue;5;1;5
Itsenäisyyspuolue;5;2;4
Sininen tulevaisuus;2;5;1
RKP;5;1;4
SDP;4;4;4
Itsenäisyyspuolue;2;2;5
Itsenäisyyspuolue;5;1;1
Vihreät;5;1;5
Liike Nyt;2;2;2
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Kokoomus;4;4;2
Seitsemän tähden liike;2;4;2
Vihreät;5;1;5
Suomen Kommunistinen Puolue;5;4;4
Itsenäisyyspuolue;-;-;-
Kokoomus;5;2;5
SDP;5;2;5
Vihreät;5;1;5
Sininen tulevaisuus;4;2;4
Sininen tulevaisuus;2;5;1
Piraattipuolue;4;5;1
Vihreät;5;2;4
Sininen tulevaisuus;5;2;1
SDP;5;2;2
Eläinoikeuspuolue;5;1;5
Eläinoikeuspuolue;5;1;5
Liberaalipuolue;1;5;1
Piraattipuolue;1;5;1
Sininen tulevaisuus;-;5;1
Perussuomalaiset;2;5;1
Kokoomus;4;2;4
Kokoomus;4;4;1
Keskusta;4;5;1
Liberaalipuolue;4;4;2
Piraattipuolue;5;2;2
Vasemmistoliitto;5;4;5
Kokoomus;4;5;2
Kokoomus;4;4;4
SDP;4;4;2
Seitsemän tähden liike;2;5;1
Itsenäisyyspuolue;2;4;2
Kansalaispuolue;1;1;1
Kristillisdemokraatit;4;4;2
Vihreät;5;1;5
Kristillisdemokraatit;-;-;-
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;1;5;1
Kristillisdemokraatit;5;5;
Liberaalipuolue;2;5;1
Piraattipuolue;5;2;5
Vihreät;5;2;4
Keskusta;2;5;1
Vihreät;5;1;5
Vihreät;5;2;5
Vihreät;5;4;5
Vihreät;5;2;4
Vihreät;5;2;5
Vihreät;5;2;5
Vihreät;5;4;4
Vihreät;5;2;5
Kokoomus;4;4;5
Kokoomus;4;4;4
Liike Nyt;4;2;5
Liike Nyt;4;4;2
Perussuomalaiset;1;5;2
Perussuomalaiset;1;5;1
SDP;1;5;1
Keskusta;-;5;2
Keskusta;2;5;1
Kansalaispuolue;1;5;1
Suomen Kansa Ensin;1;5;1
Perussuomalaiset;1;5;1
Liike Nyt;4;4;4
Kokoomus;4;5;4
Kokoomus;4;4;2
Kokoomus;4;5;1
Kokoomus;5;4;5
Seitsemän tähden liike;4;2;4
Seitsemän tähden liike;2;4;2
Seitsemän tähden liike;4;4;
Sininen tulevaisuus;2;2;2
Kristillisdemokraatit;4;5;
Kristillisdemokraatit;1;4;1
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;4;5;2
Kristillisdemokraatit;2;5;1
Kristillisdemokraatit;4;5;2
Perussuomalaiset;1;5;1
Seitsemän tähden liike;1;5;1
Sininen tulevaisuus;4;5;5
Perussuomalaiset;1;5;1
SDP;4;5;4
SDP;4;2;1
Perussuomalaiset;1;5;1
SDP;2;4;2
SDP;5;2;4
SDP;4;4;2
SDP;4;4;2
SDP;-;-;-
Vasemmistoliitto;5;2;5
Vasemmistoliitto;4;2;4
Vihreät;5;2;4
Perussuomalaiset;1;5;1
SDP;4;4;1
SDP;-;-;-
Keskusta;4;5;2
Liike Nyt;4;5;4
Liike Nyt;4;4;1
Feministinen puolue;5;2;5
Kokoomus;4;4;2
Kokoomus;4;5;1
Kokoomus;4;5;4
Kokoomus;2;5;2
Vasemmistoliitto;5;2;4
Vasemmistoliitto;2;4;2
Kristillisdemokraatit;4;4;1
Kristillisdemokraatit;2;4;4
Vasemmistoliitto;-;-;-
Kristillisdemokraatit;5;4;4
Kristillisdemokraatit;2;5;2
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
SDP;4;4;2
Keskusta;5;4;1
Keskusta;2;4;2
Vasemmistoliitto;5;2;4
Vasemmistoliitto;-;-;-
Vihreät;5;4;5
Kristillisdemokraatit;2;4;2
Perussuomalaiset;2;5;1
Keskusta;2;4;2
Vasemmistoliitto;-;-;-
Vasemmistoliitto;4;4;5
Seitsemän tähden liike;2;5;1
Vasemmistoliitto;5;2;4
Suomen Kansa Ensin;1;4;4
Perussuomalaiset;1;5;1
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;1;5;1
Kristillisdemokraatit;4;5;1
Perussuomalaiset;1;5;1
Vasemmistoliitto;4;4;
Piraattipuolue;2;5;1
Keskusta;5;4;2
Perussuomalaiset;1;5;1
Vasemmistoliitto;5;4;5
Vasemmistoliitto;5;4;5
Vasemmistoliitto;4;5;2
Vasemmistoliitto;4;4;1
Seitsemän tähden liike;1;5;1
Kokoomus;1;5;1
Suomen Kansa Ensin;1;5;1
Perussuomalaiset;1;5;1
Keskusta;2;5;1
Vihreät;5;2;5
Vihreät;5;4;2
Kokoomus;4;4;2
Suomen Kansa Ensin;1;5;1
SDP;4;4;4
Vihreät;5;4;5
Piraattipuolue;-;-;-
Perussuomalaiset;1;5;1
Liike Nyt;4;5;4
Vihreät;5;1;5
Seitsemän tähden liike;5;5;2
Kristillisdemokraatit;4;5;5
Keskusta;2;5;2
Liike Nyt;5;5;4
Kansalaispuolue;1;5;1
Perussuomalaiset;2;4;1
Liike Nyt;4;2;4
Keskusta;4;5;1
Sininen tulevaisuus;4;5;2
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;4;4;2
Sininen tulevaisuus;2;4;1
Sininen tulevaisuus;2;4;2
Kokoomus;2;4;1
Kristillisdemokraatit;2;5;1
Sininen tulevaisuus;2;5;5
Kokoomus;1;5;1
Seitsemän tähden liike;1;5;1
Sininen tulevaisuus;4;4;2
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;1;5;1
Sininen tulevaisuus;1;2;1
Sininen tulevaisuus;1;5;1
Kommunistinen Työväenpuolue;5;4;1
Sininen tulevaisuus;4;4;4
Sininen tulevaisuus;1;5;2
Perussuomalaiset;2;5;1
Vasemmistoliitto;5;4;2
Kansalaispuolue;1;5;1
Itsenäisyyspuolue;4;4;5
Piraattipuolue;2;1;2
Liike Nyt;5;5;1
Vihreät;5;1;5
Kristillisdemokraatit;5;2;4
Piraattipuolue;-;-;-
Kansalaispuolue;2;5;2
Keskusta;2;5;1
Keskusta;4;4;2
Suomen Kommunistinen Puolue;-;-;-
Vihreät;5;1;5
Seitsemän tähden liike;1;4;1
Piraattipuolue;4;4;2
Vihreät;5;2;4
Vihreät;5;1;5
Vihreät;5;2;5
Vihreät;5;2;4
Vihreät;5;2;4
Vihreät;4;4;2
Vihreät;-;-;-
SDP;5;2;4
Kokoomus;2;4;2
Sininen tulevaisuus;5;5;1
Kristillisdemokraatit;4;4;2
Kansalaispuolue;4;5;2
SDP;4;2;4
SDP;4;2;4
Vasemmistoliitto;5;1;1
SDP;4;4;4
Keskusta;2;5;1
Keskusta;4;4;2
Liike Nyt;2;5;1
Kokoomus;4;4;2
Kristillisdemokraatit;4;4;2
Keskusta;4;5;1
Keskusta;4;4;2
Kokoomus;4;4;2
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;2;5;4
Seitsemän tähden liike;5;4;4
Kansalaispuolue;2;5;1
SDP;4;4;2
Keskusta;5;5;4
SDP;5;4;2
SDP;2;5;1
SDP;4;5;1
SDP;-;-;-
SDP;4;5;2
Kokoomus;5;2;2
Kokoomus;5;4;2
Kokoomus;4;4;2
Keskusta;4;5;2
Keskusta;5;4;1
Keskusta;5;5;1
Keskusta;4;5;1
Keskusta;4;5;1
Vasemmistoliitto;4;4;4
Seitsemän tähden liike;;5;2
Perussuomalaiset;2;1;2
Seitsemän tähden liike;2;5;5
Perussuomalaiset;2;5;1
Perussuomalaiset;1;5;2
Perussuomalaiset;1;5;1
Perussuomalaiset;2;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Vihreät;5;1;5
Vihreät;4;2;5
Kristillisdemokraatit;1;5;2
Kristillisdemokraatit;-;-;-
Itsenäisyyspuolue;5;4;2
Suomen Kansa Ensin;4;5;1
Sininen tulevaisuus;2;4;4
Liike Nyt;4;5;1
Liike Nyt;4;5;2
Kokoomus;4;4;1
Kokoomus;4;4;2
Vasemmistoliitto;5;2;4
SDP;4;2;2
SDP;5;5;2
SDP;5;4;2
SDP;5;5;1
Perussuomalaiset;2;5;2
Perussuomalaiset;1;5;1
Liike Nyt;4;4;4
Vasemmistoliitto;5;2;5
Vasemmistoliitto;5;4;5
Vasemmistoliitto;2;1;4
Vasemmistoliitto;4;5;1
Vasemmistoliitto;4;5;2
Kokoomus;5;5;4
Kokoomus;4;5;2
Seitsemän tähden liike;4;4;4
Perussuomalaiset;2;5;1
Perussuomalaiset;1;5;1
Kokoomus;2;5;1
Kokoomus;4;5;2
Vasemmistoliitto;5;2;4
Kokoomus;2;5;1
Seitsemän tähden liike;4;5;4
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;1;5;1
Kristillisdemokraatit;4;5;2
Kristillisdemokraatit;4;5;1
Kristillisdemokraatit;5;5;4
Vasemmistoliitto;5;1;5
Kristillisdemokraatit;2;4;2
Kristillisdemokraatit;1;5;1
Seitsemän tähden liike;4;5;5
Seitsemän tähden liike;2;5;1
Itsenäisyyspuolue;5;5;5
Kokoomus;2;4;2
Keskusta;5;4;4
Kristillisdemokraatit;4;4;2
Kokoomus;1;5;1
Seitsemän tähden liike;-;-;-
Perussuomalaiset;2;5;2
Seitsemän tähden liike;1;5;1
Vihreät;5;1;5
Kristillisdemokraatit;-;-;-
Vihreät;5;2;4
Kristillisdemokraatit;2;5;4
Keskusta;2;4;1
Keskusta;5;5;1
Keskusta;2;5;1
Keskusta;4;5;1
Keskusta;4;4;2
Perussuomalaiset;2;5;1
Vihreät;5;4;4
Vihreät;5;1;5
Vihreät;5;2;4
Vihreät;5;1;2
Seitsemän tähden liike;1;5;1
Vihreät;5;1;4
Kansalaispuolue;1;5;4
Kokoomus;2;4;4
Kansalaispuolue;2;5;1
Sininen tulevaisuus;-;-;-
SDP;2;5;1
Suomen Kommunistinen Puolue;5;5;4
Suomen Kommunistinen Puolue;5;4;5
Suomen Kommunistinen Puolue;5;5;2
SDP;4;5;2
Vihreät;4;2;2
Kansalaispuolue;-;-;-
Liike Nyt;4;5;1
Suomen Kommunistinen Puolue;5;5;5
Suomen Kansa Ensin;-;-;-
Piraattipuolue;2;5;1
Vasemmistoliitto;5;5;1
Vasemmistoliitto;2;5;4
Vasemmistoliitto;4;4;2
Vihreät;5;2;5
Kommunistinen Työväenpuolue;5;2;2
Piraattipuolue;5;4;1
Piraattipuolue;5;1;5
SDP;5;4;2
Suomen Kommunistinen Puolue;5;2;5
Perussuomalaiset;2;5;1
Vihreät;5;2;5
Keskusta;1;5;1
Keskusta;4;5;2
Vasemmistoliitto;5;4;4
Kansalaispuolue;1;5;1
Kristillisdemokraatit;4;5;1
Kansalaispuolue;4;5;1
Sininen tulevaisuus;1;5;1
Sininen tulevaisuus;1;5;1
Sininen tulevaisuus;2;5;2
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;4;5;2
Kansalaispuolue;2;4;1
Kansalaispuolue;-;-;-
Sininen tulevaisuus;2;5;1
Suomen Kommunistinen Puolue;5;1;4
Kansalaispuolue;-;-;-
Kansalaispuolue;4;4;1
Suomen Kansa Ensin;1;1;2
SDP;4;4;2
Feministinen puolue;5;2;5
Sininen tulevaisuus;2;5;4
Keskusta;2;4;1
SDP;2;5;1
Keskusta;4;5;1
Vihreät;5;2;4
Sininen tulevaisuus;4;4;2
Seitsemän tähden liike;1;5;1
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;4;5;1
Seitsemän tähden liike;2;4;2
SDP;2;4;2
Kokoomus;4;4;2
Vasemmistoliitto;5;1;5
Vihreät;5;2;4
Vihreät;5;1;5
Kristillisdemokraatit;4;5;1
Kansalaispuolue;2;4;2
Sininen tulevaisuus;2;4;2
Vasemmistoliitto;5;2;5
Seitsemän tähden liike;1;5;2
Kristillisdemokraatit;2;5;2
Kommunistinen Työväenpuolue;-;-;-
Kansalaispuolue;2;4;1
Kokoomus;4;4;2
Perussuomalaiset;1;5;1
Sininen tulevaisuus;4;5;1
Suomen Kommunistinen Puolue;5;5;2
Perussuomalaiset;1;5;1
Itsenäisyyspuolue;-;-;-
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;2;5;1
Perussuomalaiset;2;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Seitsemän tähden liike;-;-;-
Perussuomalaiset;1;5;1
RKP;4;2;1
Perussuomalaiset;1;5;1
RKP;4;5;1
RKP;5;4;2
RKP;2;5;1
RKP;4;5;1
RKP;4;5;1
RKP;4;5;2
RKP;2;5;1
Vihreät;4;4;4
Vihreät;5;2;4
Vihreät;5;2;5
Vihreät;5;2;4
Vihreät;5;2;4
Perussuomalaiset;2;5;1
Vihreät;5;1;5
RKP;5;4;2
Kokoomus;4;5;2
Kokoomus;4;5;2
Kokoomus;4;5;2
Kokoomus;4;5;2
Kokoomus;1;5;2
Kokoomus;4;4;1
Kokoomus;4;5;1
Kokoomus;2;5;1
Seitsemän tähden liike;4;5;1
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;-;-;-
Keskusta;2;5;1
Kokoomus;2;4;2
Keskusta;4;5;1
Keskusta;2;4;2
Keskusta;4;5;1
Keskusta;1;5;1
Keskusta;2;5;1
Keskusta;4;5;1
Keskusta;2;5;1
Keskusta;4;5;1
Kristillisdemokraatit;4;5;1
Kristillisdemokraatit;2;5;5
Kokoomus;4;4;4
